CustomerID,frequency,monetary,total_units,unique_products,country,recency,tenure,avg_order_value,is_repeat,avg_days_between_orders,R,F,M,RFM_score,segment,cluster,cluster_name
12638,1,511.69,573,38,Sweden,33,33,511.69,False,,3,1,3,7,Needs Attention,3,Active Mid-Value
12639,1,366.1,198,21,Sweden,238,238,366.1,False,,1,1,2,4,Lost,0,Dormant Low-Value
12640,3,994.58,301,46,France,23,81,331.5266666666667,True,28.5,4,3,4,11,Loyal,1,Lapsing Mid-Value
12641,1,145.9,71,9,Sweden,115,115,145.9,False,,2,1,1,4,Lost,0,Dormant Low-Value
12642,3,905.26,546,38,Germany,25,107,301.75333333333333,True,41.0,4,3,3,10,Loyal,1,Lapsing Mid-Value
12643,6,3041.64,1788,10,France,128,332,506.94,True,40.4,2,5,5,12,At Risk,1,Lapsing Mid-Value
12644,1,477.90999999999997,325,31,Germany,129,129,477.90999999999997,False,,2,1,2,5,Lost,0,Dormant Low-Value
12645,4,1631.18,1076,57,Germany,33,316,407.795,True,93.66666666666667,3,4,4,11,Loyal,1,Lapsing Mid-Value
12646,2,1346.97,897,43,USA,4,49,673.485,True,44.0,5,2,4,11,New / Promising,3,Active Mid-Value
12647,12,3146.82,1399,77,Germany,22,369,262.235,True,30.90909090909091,4,5,5,14,Champions,2,High-Value Loyal
12648,1,300.05,159,20,Germany,154,154,300.05,False,,2,1,2,5,Lost,0,Dormant Low-Value
12649,3,569.51,583,27,Germany,107,212,189.83666666666667,True,52.5,2,3,3,8,Hibernating,1,Lapsing Mid-Value
12650,1,242.44,250,19,France,3,3,242.44,False,,5,1,1,7,New / Promising,3,Active Mid-Value
12651,1,114.0,78,9,France,334,334,114.0,False,,1,1,1,3,Lost,0,Dormant Low-Value
12652,1,793.98,498,47,France,331,331,793.98,False,,1,1,3,5,Lost,0,Dormant Low-Value
12653,2,2209.85,919,37,Israel,148,296,1104.925,True,147.0,2,2,5,9,Lost,1,Lapsing Mid-Value
12654,5,529.98,260,30,Germany,10,295,105.99600000000001,True,70.75,5,4,3,12,Champions,3,Active Mid-Value
12656,5,3619.17,1699,88,France,17,233,723.8340000000001,True,53.75,4,4,5,13,Champions,1,Lapsing Mid-Value
12657,4,1427.18,1032,34,France,11,78,356.795,True,22.0,5,4,4,13,Champions,1,Lapsing Mid-Value
12658,1,632.05,317,35,Germany,18,18,632.05,False,,4,1,3,8,New / Promising,3,Active Mid-Value
12659,1,73.67999999999999,104,4,France,29,29,73.67999999999999,False,,4,1,1,6,New / Promising,0,Dormant Low-Value
12660,1,227.10000000000002,126,12,France,11,11,227.10000000000002,False,,5,1,1,7,New / Promising,3,Active Mid-Value
12662,11,3543.78,2041,128,Germany,0,373,322.1618181818182,True,36.8,5,5,5,15,Champions,2,High-Value Loyal
12664,9,4391.88,1188,9,Finland,8,322,487.9866666666667,True,38.75,5,5,5,15,Champions,2,High-Value Loyal
12665,1,45.0,36,2,Germany,324,324,45.0,False,,1,1,1,3,Lost,0,Dormant Low-Value
12667,1,460.13,391,32,Finland,58,58,460.13,False,,3,1,2,6,Needs Attention,0,Dormant Low-Value
12668,4,3177.15,1599,114,Germany,11,355,794.2875,True,114.33333333333333,5,4,5,14,Champions,1,Lapsing Mid-Value
12669,2,1427.73,1104,96,France,150,256,713.865,True,105.0,2,2,4,8,Lost,1,Lapsing Mid-Value
12670,5,2744.05,1383,57,France,10,232,548.8100000000001,True,55.25,5,4,5,14,Champions,2,High-Value Loyal
12672,1,225.9,78,10,France,329,329,225.9,False,,1,1,1,3,Lost,0,Dormant Low-Value
12673,2,574.52,349,41,Germany,5,326,287.26,True,321.0,5,2,3,10,New / Promising,3,Active Mid-Value
12674,4,1844.6,1126,51,France,38,207,461.15,True,56.333333333333336,3,4,4,11,Loyal,1,Lapsing Mid-Value
12676,6,1091.39,664,32,Sweden,24,311,181.89833333333334,True,56.8,4,5,4,13,Champions,1,Lapsing Mid-Value
12678,9,16331.46,10900,103,France,42,353,1814.6066666666666,True,38.125,3,5,5,13,Loyal,2,High-Value Loyal
12679,4,951.02,545,42,France,58,283,237.755,True,74.33333333333333,3,4,4,11,Loyal,1,Lapsing Mid-Value
12680,4,790.81,439,32,France,0,113,197.7025,True,37.0,5,4,3,12,Champions,3,Active Mid-Value
12681,22,12365.54,7457,266,France,14,367,562.07,True,16.285714285714285,5,5,5,15,Champions,2,High-Value Loyal
12682,31,11019.82,5485,208,France,3,371,355.478064516129,True,11.766666666666667,5,5,5,15,Champions,2,High-Value Loyal
12683,14,7612.57,4934,176,France,4,365,543.755,True,27.46153846153846,5,5,5,15,Champions,2,High-Value Loyal
12684,6,2073.63,1973,59,France,7,213,345.605,True,40.6,5,5,5,15,Champions,2,High-Value Loyal
12685,6,2575.08,1507,116,France,28,93,429.18,True,12.6,4,5,5,14,Champions,1,Lapsing Mid-Value
12686,1,71.14,106,6,France,371,371,71.14,False,,1,1,1,3,Lost,0,Dormant Low-Value
12688,1,4873.81,3028,171,Israel,113,113,4873.81,False,,2,1,5,8,Lost,1,Lapsing Mid-Value
12689,2,1139.6100000000001,622,56,France,25,127,569.8050000000001,True,101.0,4,2,4,10,New / Promising,1,Lapsing Mid-Value
12690,1,335.01,103,15,France,205,205,335.01,False,,1,1,2,4,Lost,0,Dormant Low-Value
12691,5,927.8,388,20,France,28,357,185.56,True,81.75,4,4,4,12,Champions,1,Lapsing Mid-Value
12693,4,711.91,247,34,Germany,127,319,177.9775,True,63.666666666666664,2,4,3,9,At Risk,1,Lapsing Mid-Value
12694,2,761.67,503,31,France,70,183,380.835,True,112.0,3,2,3,8,Needs Attention,1,Lapsing Mid-Value
12695,4,582.1,220,23,France,7,210,145.525,True,67.0,5,4,3,12,Champions,3,Active Mid-Value
12697,3,757.59,503,36,Sweden,28,169,252.53,True,69.5,4,3,3,10,Loyal,1,Lapsing Mid-Value
12700,4,4525.99,2944,192,France,7,215,1131.4975,True,68.66666666666667,5,4,5,14,Champions,2,High-Value Loyal
12701,2,725.71,674,49,Germany,79,242,362.855,True,162.0,2,2,3,7,Lost,1,Lapsing Mid-Value
12702,1,201.0,52,11,Germany,19,19,201.0,False,,4,1,1,6,New / Promising,3,Active Mid-Value
12703,1,265.55,163,20,Germany,71,71,265.55,False,,3,1,2,6,Needs Attention,0,Dormant Low-Value
12704,8,1740.84,991,63,Finland,7,169,217.605,True,22.571428571428573,5,5,4,14,Champions,2,High-Value Loyal
12705,8,6382.29,3970,227,Germany,15,357,797.78625,True,48.285714285714285,4,5,5,14,Champions,2,High-Value Loyal
12707,1,603.42,256,33,France,291,291,603.42,False,,1,1,3,5,Lost,0,Dormant Low-Value
12708,10,2442.91,1292,85,Germany,29,368,244.291,True,37.111111111111114,4,5,5,14,Champions,2,High-Value Loyal
12709,15,9400.52,3895,92,Germany,15,366,626.7013333333333,True,24.642857142857142,4,5,5,14,Champions,2,High-Value Loyal
12710,3,1023.02,844,74,Germany,96,201,341.00666666666666,True,51.5,2,3,4,9,Hibernating,1,Lapsing Mid-Value
12712,13,3928.13,1036,57,Germany,28,371,302.1638461538462,True,28.0,4,5,5,14,Champions,2,High-Value Loyal
12713,1,794.55,505,37,Germany,0,0,794.55,False,,5,1,3,9,New / Promising,3,Active Mid-Value
12714,5,4294.86,3046,215,France,9,294,858.972,True,70.75,5,4,5,14,Champions,2,High-Value Loyal
12715,1,263.36,190,19,Sweden,106,106,263.36,False,,2,1,2,5,Lost,0,Dormant Low-Value
12716,2,963.49,703,59,France,3,133,481.745,True,129.0,5,2,4,11,New / Promising,3,Active Mid-Value
12717,2,830.98,502,48,Greece,151,245,415.49,True,94.0,2,2,3,7,Lost,0,Dormant Low-Value
12718,1,202.25,201,18,France,71,71,202.25,False,,3,1,1,5,Needs Attention,0,Dormant Low-Value
12719,2,572.95,370,33,France,5,65,286.475,True,59.0,5,2,3,10,New / Promising,3,Active Mid-Value
12720,25,5115.73,4635,210,Germany,2,369,204.62919999999997,True,14.916666666666666,5,5,5,15,Champions,2,High-Value Loyal
12721,6,2386.13,1944,132,France,31,354,397.68833333333333,True,64.0,4,5,5,14,Champions,1,Lapsing Mid-Value
12722,4,979.63,565,49,France,85,150,244.9075,True,21.0,2,4,4,10,At Risk,1,Lapsing Mid-Value
12723,5,707.07,433,52,France,3,65,141.41400000000002,True,15.0,5,4,3,12,Champions,3,Active Mid-Value
12724,4,923.41,439,46,France,5,332,230.8525,True,108.33333333333333,5,4,4,13,Champions,3,Active Mid-Value
12725,1,371.8,162,23,Italy,371,371,371.8,False,,1,1,2,4,Lost,0,Dormant Low-Value
12726,7,2411.1,3132,56,France,28,357,344.4428571428571,True,54.166666666666664,4,5,5,14,Champions,1,Lapsing Mid-Value
12727,7,3440.7000000000003,2068,108,France,10,320,491.52857142857147,True,51.166666666666664,5,5,5,15,Champions,2,High-Value Loyal
12728,4,728.33,413,37,France,71,332,182.0825,True,86.66666666666667,3,4,3,10,Loyal,1,Lapsing Mid-Value
12729,1,417.01,231,25,France,113,113,417.01,False,,2,1,2,5,Lost,0,Dormant Low-Value
12731,12,18751.91,8429,108,France,23,364,1562.6591666666666,True,30.636363636363637,4,5,5,14,Champions,2,High-Value Loyal
12732,1,218.26000000000002,110,11,France,179,179,218.26000000000002,False,,2,1,1,4,Lost,0,Dormant Low-Value
12733,1,383.95,137,22,USA,234,234,383.95,False,,1,1,2,4,Lost,0,Dormant Low-Value
12734,1,110.39999999999999,88,4,France,352,352,110.39999999999999,False,,1,1,1,3,Lost,0,Dormant Low-Value
12735,2,689.5699999999999,363,37,France,315,337,344.78499999999997,True,21.0,1,2,3,6,Lost,0,Dormant Low-Value
12736,1,144.0,168,3,France,332,332,144.0,False,,1,1,1,3,Lost,0,Dormant Low-Value
12738,1,137.35,147,10,Germany,372,372,137.35,False,,1,1,1,3,Lost,0,Dormant Low-Value
12739,1,975.54,485,37,United Arab Emirates,99,99,975.54,False,,2,1,4,7,Lost,0,Dormant Low-Value
12740,1,427.6,342,27,France,63,63,427.6,False,,3,1,2,6,Needs Attention,0,Dormant Low-Value
12743,2,540.13,315,114,Unspecified,134,134,270.065,True,0.0,2,2,3,7,Lost,0,Dormant Low-Value
12744,4,9120.39,5234,177,Singapore,56,318,2280.0975,True,87.0,3,4,5,12,Loyal,1,Lapsing Mid-Value
12747,11,4196.01,1275,42,United Kingdom,2,369,381.4554545454546,True,36.3,5,5,5,15,Champions,2,High-Value Loyal
12748,206,31650.78,25051,1766,United Kingdom,0,373,153.6445631067961,True,1.4585365853658536,5,5,5,15,Champions,2,High-Value Loyal
12749,5,4040.88,1470,159,United Kingdom,3,213,808.176,True,51.75,5,4,5,14,Champions,2,High-Value Loyal
12750,1,275.88,137,15,Poland,128,128,275.88,False,,2,1,2,5,Lost,0,Dormant Low-Value
12752,1,4366.78,2262,53,Norway,81,81,4366.78,False,,2,1,5,8,Lost,1,Lapsing Mid-Value
12753,6,21429.39,11421,132,Japan,22,362,3571.565,True,67.4,4,5,5,14,Champions,2,High-Value Loyal
12754,3,3010.74,6481,49,Japan,235,308,1003.5799999999999,True,36.0,1,3,5,9,Hibernating,1,Lapsing Mid-Value
12755,2,3811.9500000000003,1491,4,Japan,280,365,1905.9750000000001,True,85.0,1,2,5,8,Lost,1,Lapsing Mid-Value
12756,1,112.08,144,4,Japan,86,86,112.08,False,,2,1,1,4,Lost,0,Dormant Low-Value
12757,9,4176.75,2387,235,Portugal,15,211,464.0833333333333,True,23.875,4,5,5,14,Champions,2,High-Value Loyal
12758,2,2791.59,2135,84,Portugal,116,276,1395.795,True,159.0,2,2,5,9,Lost,1,Lapsing Mid-Value
12759,3,1411.44,894,80,Netherlands,52,275,470.48,True,111.5,3,3,4,10,Loyal,1,Lapsing Mid-Value
12762,2,1702.52,1220,61,Portugal,7,25,851.26,True,17.0,5,2,4,11,New / Promising,3,Active Mid-Value
12763,2,494.08,316,16,Japan,138,369,247.04,True,230.0,2,2,3,7,Lost,0,Dormant Low-Value
12764,1,1693.88,386,45,Lebanon,316,316,1693.88,False,,1,1,4,6,Lost,0,Dormant Low-Value
12766,7,6457.63,3627,204,Portugal,3,366,922.5185714285715,True,60.0,5,5,5,15,Champions,2,High-Value Loyal
12769,1,1143.6,356,32,Brazil,238,238,1143.6,False,,1,1,4,6,Lost,0,Dormant Low-Value
12770,1,1351.45,743,12,Japan,210,210,1351.45,False,,1,1,4,6,Lost,0,Dormant Low-Value
12772,1,752.47,551,54,Portugal,59,59,752.47,False,,3,1,3,7,Needs Attention,0,Dormant Low-Value
12775,5,1281.04,870,46,Netherlands,17,311,256.20799999999997,True,73.0,4,4,4,12,Champions,1,Lapsing Mid-Value
12778,6,693.23,817,39,Netherlands,19,312,115.53833333333334,True,58.0,4,5,3,12,Champions,1,Lapsing Mid-Value
12779,8,3981.36,2024,88,Poland,37,371,497.67,True,47.142857142857146,3,5,5,13,Loyal,2,High-Value Loyal
12781,2,786.74,670,24,Czech Republic,63,284,393.37,True,221.0,3,2,3,8,Needs Attention,1,Lapsing Mid-Value
12782,5,1938.92,1072,80,Portugal,4,357,387.784,True,87.5,5,4,4,13,Champions,2,High-Value Loyal
12783,4,1295.8700000000001,611,74,Portugal,2,75,323.96750000000003,True,24.0,5,4,4,13,Champions,3,Active Mid-Value
12784,1,476.82,278,53,Portugal,15,15,476.82,False,,4,1,2,7,New / Promising,3,Active Mid-Value
12785,1,255.95,129,13,Portugal,364,364,255.95,False,,1,1,2,4,Lost,0,Dormant Low-Value
12787,3,418.66,258,16,Netherlands,9,192,139.55333333333334,True,91.0,5,3,2,10,Loyal,3,Active Mid-Value
12789,1,76.85,3,3,Netherlands,65,65,76.85,False,,3,1,1,5,Needs Attention,0,Dormant Low-Value
12790,1,294.92,164,20,Netherlands,192,192,294.92,False,,1,1,2,4,Lost,0,Dormant Low-Value
12791,1,177.60000000000002,96,1,Netherlands,373,373,177.60000000000002,False,,1,1,1,3,Lost,0,Dormant Low-Value
12792,1,344.54,215,24,Portugal,256,256,344.54,False,,1,1,2,4,Lost,0,Dormant Low-Value
12793,2,461.48,292,20,Portugal,334,371,230.74,True,36.0,1,2,2,5,Lost,0,Dormant Low-Value
12794,2,860.41,592,43,Portugal,53,98,430.205,True,45.0,3,2,3,8,Needs Attention,1,Lapsing Mid-Value
12795,1,318.48,64,13,Portugal,18,18,318.48,False,,4,1,2,7,New / Promising,3,Active Mid-Value
12797,1,226.03,117,12,Portugal,365,365,226.03,False,,1,1,1,3,Lost,0,Dormant Low-Value
12798,3,6977.04,5256,6,Japan,10,170,2325.68,True,80.0,5,3,5,13,Loyal,2,High-Value Loyal
12802,1,397.58,312,24,Netherlands,186,186,397.58,False,,1,1,2,4,Lost,0,Dormant Low-Value
12808,3,455.65000000000003,187,26,Portugal,36,368,151.88333333333335,True,165.5,3,3,2,8,Loyal,3,Active Mid-Value
12809,1,405.31,217,24,Portugal,177,177,405.31,False,,2,1,2,5,Lost,0,Dormant Low-Value
12811,2,458.85,227,26,Portugal,261,284,229.425,True,22.0,1,2,2,5,Lost,0,Dormant Low-Value
12812,1,229.64000000000001,164,15,Japan,44,44,229.64000000000001,False,,3,1,1,5,Needs Attention,0,Dormant Low-Value
12814,1,85.92,48,1,Poland,101,101,85.92,False,,2,1,1,4,Lost,0,Dormant Low-Value
12815,2,863.46,374,37,Poland,147,198,431.73,True,50.0,2,2,3,7,Lost,0,Dormant Low-Value
12816,2,452.2,125,26,Poland,95,176,226.1,True,80.0,2,2,2,6,Lost,0,Dormant Low-Value
12817,1,126.04,52,3,Austria,281,281,126.04,False,,1,1,1,3,Lost,0,Dormant Low-Value
12818,1,1182.0800000000002,920,13,Austria,261,261,1182.0800000000002,False,,1,1,4,6,Lost,0,Dormant Low-Value
12820,4,942.34,722,55,United Kingdom,3,326,235.585,True,107.33333333333333,5,4,4,13,Champions,3,Active Mid-Value
12821,1,92.72,70,6,United Kingdom,214,214,92.72,False,,1,1,1,3,Lost,0,Dormant Low-Value
12822,2,948.88,550,41,United Kingdom,70,87,474.44,True,16.0,3,2,4,9,Needs Attention,1,Lapsing Mid-Value
12823,5,1759.5,230,1,United Kingdom,74,296,351.9,True,55.0,2,4,4,10,At Risk,1,Lapsing Mid-Value
12824,1,397.12,232,25,United Kingdom,59,59,397.12,False,,3,1,2,6,Needs Attention,0,Dormant Low-Value
12826,7,1474.72,1058,58,United Kingdom,2,365,210.67428571428573,True,59.833333333333336,5,5,4,14,Champions,2,High-Value Loyal
12827,3,430.15,197,19,United Kingdom,5,44,143.38333333333333,True,19.0,5,3,2,10,Loyal,3,Active Mid-Value
12828,6,1018.71,494,46,United Kingdom,2,130,169.785,True,25.0,5,5,4,14,Champions,2,High-Value Loyal
12829,2,293.0,376,9,United Kingdom,336,360,146.5,True,23.0,1,2,2,5,Lost,0,Dormant Low-Value
12830,6,6814.64,9848,13,United Kingdom,37,171,1135.7733333333333,True,26.2,3,5,5,13,Loyal,1,Lapsing Mid-Value
12831,1,215.05,135,9,United Kingdom,262,262,215.05,False,,1,1,1,3,Lost,0,Dormant Low-Value
12832,2,383.03000000000003,195,27,United Kingdom,32,98,191.51500000000001,True,65.0,4,2,2,8,New / Promising,3,Active Mid-Value
12833,1,417.38,156,24,United Kingdom,145,145,417.38,False,,2,1,2,5,Lost,0,Dormant Low-Value
12834,1,312.38,110,18,United Kingdom,282,282,312.38,False,,1,1,2,4,Lost,0,Dormant Low-Value
12836,4,2610.36,1062,148,United Kingdom,59,311,652.59,True,83.66666666666667,3,4,5,12,Loyal,1,Lapsing Mid-Value
12837,1,134.1,24,12,United Kingdom,173,173,134.1,False,,2,1,1,4,Lost,0,Dormant Low-Value
12838,2,671.95,355,115,United Kingdom,33,373,335.975,True,340.0,3,2,3,8,Needs Attention,3,Active Mid-Value
12839,14,5591.42,3807,95,United Kingdom,2,367,399.38714285714286,True,27.692307692307693,5,5,5,15,Champions,2,High-Value Loyal
12840,4,2726.77,1511,67,United Kingdom,143,226,681.6925,True,27.0,2,4,5,11,At Risk,1,Lapsing Mid-Value
12841,25,3991.58,2720,229,United Kingdom,4,371,159.6632,True,14.833333333333334,5,5,5,15,Champions,2,High-Value Loyal
12842,2,1118.99,547,34,United Kingdom,70,308,559.495,True,238.0,3,2,4,9,Needs Attention,1,Lapsing Mid-Value
12843,8,1702.26,781,69,United Kingdom,65,264,212.7825,True,27.714285714285715,3,5,4,12,Loyal,1,Lapsing Mid-Value
12844,2,325.96000000000004,125,47,United Kingdom,29,130,162.98000000000002,True,101.0,4,2,2,8,New / Promising,3,Active Mid-Value
12845,4,354.09000000000003,204,26,United Kingdom,267,290,88.52250000000001,True,7.333333333333333,1,4,2,7,At Risk,0,Dormant Low-Value
12847,1,843.64,873,72,United Kingdom,22,22,843.64,False,,4,1,3,8,New / Promising,3,Active Mid-Value
12849,2,992.65,579,46,United Kingdom,31,268,496.325,True,237.0,4,2,4,10,New / Promising,1,Lapsing Mid-Value
12851,1,131.81,106,43,United Kingdom,96,96,131.81,False,,2,1,1,4,Lost,0,Dormant Low-Value
12852,1,311.55,149,17,United Kingdom,294,294,311.55,False,,1,1,2,4,Lost,0,Dormant Low-Value
12853,6,1957.1000000000001,800,66,United Kingdom,134,315,326.18333333333334,True,36.0,2,5,4,11,At Risk,1,Lapsing Mid-Value
12854,3,1316.25,626,95,United Kingdom,78,318,438.75,True,119.5,2,3,4,9,Hibernating,1,Lapsing Mid-Value
12855,1,38.1,30,3,United Kingdom,372,372,38.1,False,,1,1,1,3,Lost,0,Dormant Low-Value
12856,6,2170.78,1076,155,United Kingdom,7,63,361.7966666666667,True,10.8,5,5,5,15,Champions,2,High-Value Loyal
12857,2,1106.4,343,37,United Kingdom,210,302,553.2,True,91.0,1,2,4,7,Lost,1,Lapsing Mid-Value
12863,1,521.2,188,5,United Kingdom,52,52,521.2,False,,3,1,3,7,Needs Attention,0,Dormant Low-Value
12864,1,147.12,216,3,United Kingdom,138,138,147.12,False,,2,1,1,4,Lost,0,Dormant Low-Value
12865,2,1568.23,925,86,Austria,26,123,784.115,True,97.0,4,2,4,10,New / Promising,1,Lapsing Mid-Value
12866,1,499.12,167,25,Belgium,283,283,499.12,False,,1,1,3,5,Lost,0,Dormant Low-Value
12867,7,4009.34,4284,240,United Kingdom,26,360,572.7628571428571,True,55.0,4,5,5,14,Champions,2,High-Value Loyal
12868,6,1607.0600000000002,928,72,United Kingdom,185,373,267.84333333333336,True,37.0,1,5,4,10,At Risk,1,Lapsing Mid-Value
12871,2,380.64,200,8,United Kingdom,84,207,190.32,True,123.0,2,2,2,6,Lost,0,Dormant Low-Value
12872,2,599.97,319,58,United Kingdom,326,365,299.985,True,38.0,1,2,3,6,Lost,0,Dormant Low-Value
12873,1,374.0,128,4,United Kingdom,282,282,374.0,False,,1,1,2,4,Lost,0,Dormant Low-Value
12875,2,343.2300000000001,2019,1,United Kingdom,143,362,171.61500000000004,True,219.0,2,2,2,6,Lost,0,Dormant Low-Value
12876,2,2053.02,1930,66,Belgium,57,196,1026.51,True,138.0,3,2,5,10,Needs Attention,1,Lapsing Mid-Value
12877,12,1535.77,1178,100,United Kingdom,3,358,127.98083333333334,True,31.636363636363637,5,5,4,14,Champions,2,High-Value Loyal
12878,2,854.99,547,38,United Kingdom,236,266,427.495,True,29.0,1,2,3,6,Lost,0,Dormant Low-Value
12879,3,573.22,370,7,United Kingdom,44,91,191.07333333333335,True,23.0,3,3,3,9,Loyal,1,Lapsing Mid-Value
12881,1,298.0,21,7,United Kingdom,275,275,298.0,False,,1,1,2,4,Lost,0,Dormant Low-Value
12882,2,1463.04,246,12,United Kingdom,9,33,731.52,True,24.0,5,2,4,11,New / Promising,3,Active Mid-Value
12883,4,703.47,196,39,United Kingdom,24,89,175.8675,True,21.333333333333332,4,4,3,11,Champions,1,Lapsing Mid-Value
12884,1,309.05,43,7,United Kingdom,88,88,309.05,False,,2,1,2,5,Lost,0,Dormant Low-Value
12885,3,1175.22,655,66,United Kingdom,63,123,391.74,True,30.0,3,3,4,10,Loyal,1,Lapsing Mid-Value
12886,2,1378.4,770,75,United Kingdom,67,219,689.2,True,151.0,3,2,4,9,Needs Attention,1,Lapsing Mid-Value
12888,2,354.12,76,4,United Kingdom,214,255,177.06,True,41.0,1,2,2,5,Lost,0,Dormant Low-Value
12890,1,376.71999999999997,256,78,United Kingdom,24,24,376.71999999999997,False,,4,1,2,7,New / Promising,3,Active Mid-Value
12891,3,331.0,950,2,United Kingdom,185,292,110.33333333333333,True,53.5,1,3,2,6,Hibernating,0,Dormant Low-Value
12893,1,176.55,90,27,United Kingdom,30,30,176.55,False,,4,1,1,6,New / Promising,3,Active Mid-Value
12895,2,372.8,210,22,United Kingdom,42,86,186.4,True,44.0,3,2,2,7,Needs Attention,3,Active Mid-Value
12897,2,216.5,110,3,United Kingdom,204,301,108.25,True,97.0,1,2,1,4,Lost,0,Dormant Low-Value
12901,28,17654.54,23075,30,United Kingdom,8,270,630.5192857142857,True,9.222222222222221,5,5,5,15,Champions,2,High-Value Loyal
12902,1,138.68,66,10,United Kingdom,264,264,138.68,False,,1,1,1,3,Lost,0,Dormant Low-Value
12904,2,496.06,294,59,United Kingdom,18,172,248.03,True,154.0,4,2,3,9,New / Promising,3,Active Mid-Value
12906,5,2919.81,1749,55,United Kingdom,11,78,583.962,True,16.5,5,4,5,14,Champions,2,High-Value Loyal
12908,2,750.0,1200,1,United Kingdom,176,312,375.0,True,136.0,2,2,3,7,Lost,0,Dormant Low-Value
12909,5,2178.67,1280,78,United Kingdom,39,253,435.73400000000004,True,53.25,3,4,5,12,Loyal,1,Lapsing Mid-Value
12910,8,3075.04,1692,48,United Kingdom,23,241,384.38,True,31.0,4,5,5,14,Champions,2,High-Value Loyal
12912,5,1662.3,670,17,United Kingdom,2,40,332.46,True,8.75,5,4,4,13,Champions,2,High-Value Loyal
12913,5,2483.63,1419,37,United Kingdom,4,368,496.726,True,90.25,5,4,5,14,Champions,2,High-Value Loyal
12915,2,363.65,93,19,United Kingdom,148,372,181.825,True,223.0,2,2,2,6,Lost,0,Dormant Low-Value
12916,4,2944.95,1083,53,United Kingdom,138,320,736.2375,True,60.0,2,4,5,11,At Risk,1,Lapsing Mid-Value
12917,1,594.0,120,2,United Kingdom,128,128,594.0,False,,2,1,3,6,Lost,0,Dormant Low-Value
12919,6,1335.19,673,34,United Kingdom,8,169,222.53166666666667,True,31.8,5,5,4,14,Champions,2,High-Value Loyal
12920,1,162.78,128,27,United Kingdom,17,17,162.78,False,,4,1,1,6,New / Promising,3,Active Mid-Value
12921,37,16587.09,9526,233,United Kingdom,9,373,448.29972972972973,True,9.805555555555555,5,5,5,15,Champions,2,High-Value Loyal
12922,1,405.38,370,28,United Kingdom,161,161,405.38,False,,2,1,2,5,Lost,0,Dormant Low-Value
12923,1,171.57,67,27,United Kingdom,64,64,171.57,False,,3,1,1,5,Needs Attention,0,Dormant Low-Value
12924,4,925.75,480,21,United Kingdom,88,327,231.4375,True,79.33333333333333,2,4,4,10,At Risk,1,Lapsing Mid-Value
12925,2,694.05,541,42,United Kingdom,4,74,347.025,True,70.0,5,2,3,10,New / Promising,3,Active Mid-Value
12928,5,2062.7,1472,59,United Kingdom,35,359,412.53999999999996,True,80.5,3,4,5,12,Loyal,1,Lapsing Mid-Value
